id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,change width,92,23,32,29,137,watch,baseline,monotonic-signal,raise-signal
m002,g002,diagnostic quality,107,44,21,76,326,ship,edge,drag-penalty,drop-slack
m003,g003,review cost,79,39,45,63,143,watch,recovery,confidence-floor,raise-drag
m004,g004,safe rewrite,112,68,6,46,360,ship,negative,lane-boundary,lower-confidence
m005,g005,change width,53,15,12,105,283,ship,baseline,monotonic-signal,raise-signal
m006,g006,diagnostic quality,102,50,17,46,278,ship,edge,drag-penalty,drop-slack
m007,g007,review cost,46,52,28,64,160,watch,recovery,confidence-floor,raise-drag
m008,g008,safe rewrite,110,15,24,65,269,ship,negative,lane-boundary,lower-confidence
m009,g009,change width,66,34,6,46,234,ship,baseline,monotonic-signal,raise-signal
m010,g010,diagnostic quality,78,35,41,78,183,watch,edge,drag-penalty,drop-slack
m011,g011,review cost,92,54,46,55,164,watch,recovery,confidence-floor,raise-drag
m012,g012,safe rewrite,59,61,18,35,177,watch,negative,lane-boundary,lower-confidence
m013,g013,change width,55,67,29,92,245,ship,baseline,monotonic-signal,raise-signal
m014,g014,diagnostic quality,43,61,37,33,65,hold,edge,drag-penalty,drop-slack
m015,g015,review cost,89,42,50,94,208,ship,recovery,confidence-floor,raise-drag
m016,g016,safe rewrite,115,65,26,30,251,ship,negative,lane-boundary,lower-confidence
m017,g017,change width,53,9,40,65,85,hold,baseline,monotonic-signal,raise-signal
m018,g018,diagnostic quality,56,7,28,37,81,hold,edge,drag-penalty,drop-slack
m019,g019,review cost,109,25,51,28,95,hold,recovery,confidence-floor,raise-drag
m020,g020,safe rewrite,95,31,12,15,203,ship,negative,lane-boundary,lower-confidence
m021,g021,change width,57,37,39,75,145,watch,baseline,monotonic-signal,raise-signal
m022,g022,diagnostic quality,72,66,12,62,286,ship,edge,drag-penalty,drop-slack
m023,g023,review cost,43,30,49,58,36,hold,recovery,confidence-floor,raise-drag
m024,g024,safe rewrite,76,44,17,91,310,ship,negative,lane-boundary,lower-confidence
m025,g025,change width,105,61,6,45,337,ship,baseline,monotonic-signal,raise-signal
m026,g026,diagnostic quality,110,18,23,63,272,ship,edge,drag-penalty,drop-slack
m027,g027,review cost,32,51,40,77,109,hold,recovery,confidence-floor,raise-drag
m028,g028,safe rewrite,85,64,39,32,142,watch,negative,lane-boundary,lower-confidence
m029,g029,change width,124,38,44,77,264,ship,baseline,monotonic-signal,raise-signal
m030,g030,diagnostic quality,89,17,6,54,279,ship,edge,drag-penalty,drop-slack
m031,g031,review cost,36,60,16,47,162,watch,recovery,confidence-floor,raise-drag
m032,g032,safe rewrite,36,44,33,78,140,watch,negative,lane-boundary,lower-confidence
m033,g033,change width,69,73,26,32,171,watch,baseline,monotonic-signal,raise-signal
m034,g034,diagnostic quality,32,9,24,93,163,watch,edge,drag-penalty,drop-slack
m035,g035,review cost,65,66,52,42,72,hold,recovery,confidence-floor,raise-drag
m036,g036,safe rewrite,85,57,14,51,273,ship,negative,lane-boundary,lower-confidence
m037,g037,change width,64,20,22,36,132,watch,baseline,monotonic-signal,raise-signal
m038,g038,diagnostic quality,87,28,28,27,144,watch,edge,drag-penalty,drop-slack
m039,g039,review cost,63,51,18,27,159,watch,recovery,confidence-floor,raise-drag
m040,g040,safe rewrite,98,59,25,61,277,ship,negative,lane-boundary,lower-confidence
m041,g041,change width,40,66,13,61,216,ship,baseline,monotonic-signal,raise-signal
m042,g042,diagnostic quality,45,61,29,57,149,watch,edge,drag-penalty,drop-slack
m043,g043,review cost,100,77,46,103,299,ship,recovery,confidence-floor,raise-drag
m044,g044,safe rewrite,87,47,24,31,187,watch,negative,lane-boundary,lower-confidence
m045,g045,change width,93,70,39,62,224,ship,baseline,monotonic-signal,raise-signal
m046,g046,diagnostic quality,42,3,27,76,131,watch,edge,drag-penalty,drop-slack
m047,g047,review cost,68,23,51,44,43,hold,recovery,confidence-floor,raise-drag
m048,g048,safe rewrite,85,30,33,63,194,ship,negative,lane-boundary,lower-confidence
m049,g049,change width,106,36,8,53,322,ship,baseline,monotonic-signal,raise-signal
m050,g050,diagnostic quality,62,31,18,46,175,watch,edge,drag-penalty,drop-slack
m051,g051,review cost,48,12,31,90,164,watch,recovery,confidence-floor,raise-drag
m052,g052,safe rewrite,89,35,29,18,133,watch,negative,lane-boundary,lower-confidence
m053,g053,change width,122,49,33,92,345,ship,baseline,monotonic-signal,raise-signal
m054,g054,diagnostic quality,84,55,36,41,161,watch,edge,drag-penalty,drop-slack
m055,g055,review cost,117,34,25,63,294,ship,recovery,confidence-floor,raise-drag
m056,g056,safe rewrite,49,56,11,22,154,watch,negative,lane-boundary,lower-confidence
m057,g057,change width,72,69,9,26,229,ship,baseline,monotonic-signal,raise-signal
m058,g058,diagnostic quality,73,32,30,26,110,watch,edge,drag-penalty,drop-slack
m059,g059,review cost,38,33,48,73,63,hold,recovery,confidence-floor,raise-drag
m060,g060,safe rewrite,68,65,7,47,267,ship,negative,lane-boundary,lower-confidence
m061,g061,change width,51,49,13,56,211,ship,baseline,monotonic-signal,raise-signal
m062,g062,diagnostic quality,77,0,38,102,206,ship,edge,drag-penalty,drop-slack
m063,g063,review cost,77,25,17,43,197,ship,recovery,confidence-floor,raise-drag
m064,g064,safe rewrite,101,71,40,48,209,ship,negative,lane-boundary,lower-confidence
m065,g065,change width,82,62,14,75,320,ship,baseline,monotonic-signal,raise-signal
m066,g066,diagnostic quality,106,14,24,43,216,ship,edge,drag-penalty,drop-slack
m067,g067,review cost,38,44,16,75,206,ship,recovery,confidence-floor,raise-drag
m068,g068,safe rewrite,96,56,24,39,230,ship,negative,lane-boundary,lower-confidence
m069,g069,change width,49,64,12,45,204,ship,baseline,monotonic-signal,raise-signal
m070,g070,diagnostic quality,104,60,29,89,330,ship,edge,drag-penalty,drop-slack
m071,g071,review cost,51,77,25,30,139,watch,recovery,confidence-floor,raise-drag
m072,g072,safe rewrite,72,12,35,78,172,watch,negative,lane-boundary,lower-confidence
m073,g073,change width,95,52,45,40,142,watch,baseline,monotonic-signal,raise-signal
m074,g074,diagnostic quality,53,64,9,62,258,ship,edge,drag-penalty,drop-slack
m075,g075,review cost,40,19,21,34,83,hold,recovery,confidence-floor,raise-drag
m076,g076,safe rewrite,37,28,18,12,54,hold,negative,lane-boundary,lower-confidence
m077,g077,change width,92,35,21,25,185,watch,baseline,monotonic-signal,raise-signal
m078,g078,diagnostic quality,109,30,45,72,212,ship,edge,drag-penalty,drop-slack
m079,g079,review cost,38,47,45,59,61,hold,recovery,confidence-floor,raise-drag
